id,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
251526494,https://www.inaturalist.org/observations/251526494,https://inaturalist-open-data.s3.amazonaws.com/photos/450072805/medium.jpeg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
251634516,https://www.inaturalist.org/observations/251634516,https://inaturalist-open-data.s3.amazonaws.com/photos/450286571/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
251936623,https://www.inaturalist.org/observations/251936623,https://inaturalist-open-data.s3.amazonaws.com/photos/450889787/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
252474439,https://www.inaturalist.org/observations/252474439,https://inaturalist-open-data.s3.amazonaws.com/photos/451969591/medium.jpeg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
252553181,https://www.inaturalist.org/observations/252553181,https://inaturalist-open-data.s3.amazonaws.com/photos/452123130/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
252728009,https://www.inaturalist.org/observations/252728009,https://inaturalist-open-data.s3.amazonaws.com/photos/452455891/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
252802726,https://www.inaturalist.org/observations/252802726,https://static.inaturalist.org/photos/452586664/medium.jpeg,"",Macaca thibetana,Tibetan Macaque,Mammalia,43451
253041918,https://www.inaturalist.org/observations/253041918,https://static.inaturalist.org/photos/453017312/medium.jpeg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
253150483,https://www.inaturalist.org/observations/253150483,https://inaturalist-open-data.s3.amazonaws.com/photos/453228986/medium.jpg,北白颊长臂猿,Nomascus leucogenys,Northern White-cheeked Gibbon,Mammalia,74781
253218707,https://www.inaturalist.org/observations/253218707,https://static.inaturalist.org/photos/453348897/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
253264450,https://www.inaturalist.org/observations/253264450,https://inaturalist-open-data.s3.amazonaws.com/photos/453447053/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
253609512,https://www.inaturalist.org/observations/253609512,https://inaturalist-open-data.s3.amazonaws.com/photos/454134532/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
253843934,https://www.inaturalist.org/observations/253843934,https://inaturalist-open-data.s3.amazonaws.com/photos/454597098/medium.jpeg,天行长臂猿,Hoolock tianxing,Skywalker Hoolock Gibbon,Mammalia,554790
253861460,https://www.inaturalist.org/observations/253861460,https://inaturalist-open-data.s3.amazonaws.com/photos/454630035/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
253864257,https://www.inaturalist.org/observations/253864257,https://inaturalist-open-data.s3.amazonaws.com/photos/454636983/medium.jpeg,北白颊长臂猿,Nomascus leucogenys,Northern White-cheeked Gibbon,Mammalia,74781
253950010,https://www.inaturalist.org/observations/253950010,https://static.inaturalist.org/photos/454829863/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
253953075,https://www.inaturalist.org/observations/253953075,https://inaturalist-open-data.s3.amazonaws.com/photos/454782209/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
253991577,https://www.inaturalist.org/observations/253991577,https://static.inaturalist.org/photos/454859694/medium.jpeg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
254097543,https://www.inaturalist.org/observations/254097543,https://inaturalist-open-data.s3.amazonaws.com/photos/455066403/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
254110608,https://www.inaturalist.org/observations/254110608,https://inaturalist-open-data.s3.amazonaws.com/photos/455091814/medium.jpeg,熊猴,Macaca assamensis,Assam Macaque,Mammalia,43454
254308865,https://www.inaturalist.org/observations/254308865,https://static.inaturalist.org/photos/455486807/medium.jpeg,白头叶猴,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
254591976,https://www.inaturalist.org/observations/254591976,https://static.inaturalist.org/photos/456045083/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
254860306,https://www.inaturalist.org/observations/254860306,https://inaturalist-open-data.s3.amazonaws.com/photos/458874850/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
254974297,https://www.inaturalist.org/observations/254974297,https://inaturalist-open-data.s3.amazonaws.com/photos/456832537/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
255090455,https://www.inaturalist.org/observations/255090455,https://inaturalist-open-data.s3.amazonaws.com/photos/457064245/medium.jpeg,Tibetmakak,Macaca thibetana,Tibetan Macaque,Mammalia,43451
255349620,https://www.inaturalist.org/observations/255349620,https://inaturalist-open-data.s3.amazonaws.com/photos/457586596/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
255484769,https://www.inaturalist.org/observations/255484769,https://inaturalist-open-data.s3.amazonaws.com/photos/457847740/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
255589184,https://www.inaturalist.org/observations/255589184,https://static.inaturalist.org/photos/458061716/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
255756842,https://www.inaturalist.org/observations/255756842,https://inaturalist-open-data.s3.amazonaws.com/photos/458408294/medium.jpg,猕猴属,Macaca,Macaques,Mammalia,43444
255836279,https://www.inaturalist.org/observations/255836279,https://inaturalist-open-data.s3.amazonaws.com/photos/458567340/medium.jpg,川金丝猴,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
255958501,https://www.inaturalist.org/observations/255958501,https://static.inaturalist.org/photos/458803024/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256042154,https://www.inaturalist.org/observations/256042154,https://inaturalist-open-data.s3.amazonaws.com/photos/458969527/medium.jpg,Northern White-cheeked Gibbon,Nomascus leucogenys,Northern White-cheeked Gibbon,Mammalia,74781
256047597,https://www.inaturalist.org/observations/256047597,https://inaturalist-open-data.s3.amazonaws.com/photos/458980100/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256047636,https://www.inaturalist.org/observations/256047636,https://inaturalist-open-data.s3.amazonaws.com/photos/458980155/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256047720,https://www.inaturalist.org/observations/256047720,https://inaturalist-open-data.s3.amazonaws.com/photos/458980314/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256047740,https://www.inaturalist.org/observations/256047740,https://inaturalist-open-data.s3.amazonaws.com/photos/458980412/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256047766,https://www.inaturalist.org/observations/256047766,https://inaturalist-open-data.s3.amazonaws.com/photos/458980564/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256050525,https://www.inaturalist.org/observations/256050525,https://inaturalist-open-data.s3.amazonaws.com/photos/458985996/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256138371,https://www.inaturalist.org/observations/256138371,https://inaturalist-open-data.s3.amazonaws.com/photos/459171802/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256232271,https://www.inaturalist.org/observations/256232271,https://inaturalist-open-data.s3.amazonaws.com/photos/459359393/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256232361,https://www.inaturalist.org/observations/256232361,https://inaturalist-open-data.s3.amazonaws.com/photos/459359477/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256233161,https://www.inaturalist.org/observations/256233161,https://inaturalist-open-data.s3.amazonaws.com/photos/459361257/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256233242,https://www.inaturalist.org/observations/256233242,https://inaturalist-open-data.s3.amazonaws.com/photos/459361406/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256233349,https://www.inaturalist.org/observations/256233349,https://inaturalist-open-data.s3.amazonaws.com/photos/459361684/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256234820,https://www.inaturalist.org/observations/256234820,https://inaturalist-open-data.s3.amazonaws.com/photos/459365269/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256243554,https://www.inaturalist.org/observations/256243554,https://inaturalist-open-data.s3.amazonaws.com/photos/459384365/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
256252901,https://www.inaturalist.org/observations/256252901,https://inaturalist-open-data.s3.amazonaws.com/photos/459399633/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
256254018,https://www.inaturalist.org/observations/256254018,https://inaturalist-open-data.s3.amazonaws.com/photos/459404134/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254026,https://www.inaturalist.org/observations/256254026,https://inaturalist-open-data.s3.amazonaws.com/photos/459406216/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254027,https://www.inaturalist.org/observations/256254027,https://inaturalist-open-data.s3.amazonaws.com/photos/459406218/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254029,https://www.inaturalist.org/observations/256254029,https://inaturalist-open-data.s3.amazonaws.com/photos/459406220/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254030,https://www.inaturalist.org/observations/256254030,https://inaturalist-open-data.s3.amazonaws.com/photos/459406237/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254031,https://www.inaturalist.org/observations/256254031,https://inaturalist-open-data.s3.amazonaws.com/photos/459406231/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254032,https://www.inaturalist.org/observations/256254032,https://inaturalist-open-data.s3.amazonaws.com/photos/459406241/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254033,https://www.inaturalist.org/observations/256254033,https://inaturalist-open-data.s3.amazonaws.com/photos/459406253/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254034,https://www.inaturalist.org/observations/256254034,https://inaturalist-open-data.s3.amazonaws.com/photos/459406262/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254036,https://www.inaturalist.org/observations/256254036,https://inaturalist-open-data.s3.amazonaws.com/photos/459406267/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254037,https://www.inaturalist.org/observations/256254037,https://inaturalist-open-data.s3.amazonaws.com/photos/459406276/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256254038,https://www.inaturalist.org/observations/256254038,https://inaturalist-open-data.s3.amazonaws.com/photos/459406279/medium.jpeg,황금들창코원숭이,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
256620384,https://www.inaturalist.org/observations/256620384,https://inaturalist-open-data.s3.amazonaws.com/photos/460153857/medium.jpeg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256964261,https://www.inaturalist.org/observations/256964261,https://static.inaturalist.org/photos/460854408/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
256993956,https://www.inaturalist.org/observations/256993956,https://static.inaturalist.org/photos/460916864/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
257138212,https://www.inaturalist.org/observations/257138212,https://inaturalist-open-data.s3.amazonaws.com/photos/461211339/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
257218504,https://www.inaturalist.org/observations/257218504,https://inaturalist-open-data.s3.amazonaws.com/photos/461372236/medium.jpeg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
257311564,https://www.inaturalist.org/observations/257311564,https://inaturalist-open-data.s3.amazonaws.com/photos/461561298/medium.jpeg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
257312600,https://www.inaturalist.org/observations/257312600,https://inaturalist-open-data.s3.amazonaws.com/photos/461562782/medium.jpeg,Golden Snub-nosed Monkey,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
257686977,https://www.inaturalist.org/observations/257686977,https://static.inaturalist.org/photos/462304545/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
257708045,https://www.inaturalist.org/observations/257708045,https://inaturalist-open-data.s3.amazonaws.com/photos/462346528/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
258038321,https://www.inaturalist.org/observations/258038321,https://static.inaturalist.org/photos/462905117/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258178381,https://www.inaturalist.org/observations/258178381,https://inaturalist-open-data.s3.amazonaws.com/photos/463175053/medium.jpeg,Goldstumpfnasenaffe,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
258271464,https://www.inaturalist.org/observations/258271464,https://inaturalist-open-data.s3.amazonaws.com/photos/463322858/medium.jpeg,Rhesusaffe,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258271473,https://www.inaturalist.org/observations/258271473,https://inaturalist-open-data.s3.amazonaws.com/photos/463322958/medium.jpeg,Rhesusaffe,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258271477,https://www.inaturalist.org/observations/258271477,https://inaturalist-open-data.s3.amazonaws.com/photos/463323152/medium.jpeg,Rhesusaffe,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258271482,https://www.inaturalist.org/observations/258271482,https://inaturalist-open-data.s3.amazonaws.com/photos/463323415/medium.jpeg,Rhesusaffe,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258271485,https://www.inaturalist.org/observations/258271485,https://inaturalist-open-data.s3.amazonaws.com/photos/463323432/medium.jpeg,Rhesusaffe,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258271486,https://www.inaturalist.org/observations/258271486,https://inaturalist-open-data.s3.amazonaws.com/photos/463323675/medium.jpeg,Rhesusaffe,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258271487,https://www.inaturalist.org/observations/258271487,https://inaturalist-open-data.s3.amazonaws.com/photos/463323735/medium.jpeg,Rhesusaffe,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258351640,https://www.inaturalist.org/observations/258351640,https://inaturalist-open-data.s3.amazonaws.com/photos/463501882/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
258351805,https://www.inaturalist.org/observations/258351805,https://inaturalist-open-data.s3.amazonaws.com/photos/463502127/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
258463134,https://www.inaturalist.org/observations/258463134,https://inaturalist-open-data.s3.amazonaws.com/photos/463730960/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
259315003,https://www.inaturalist.org/observations/259315003,https://inaturalist-open-data.s3.amazonaws.com/photos/465470676/medium.jpg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
259321525,https://www.inaturalist.org/observations/259321525,https://inaturalist-open-data.s3.amazonaws.com/photos/465513070/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
259414117,https://www.inaturalist.org/observations/259414117,https://inaturalist-open-data.s3.amazonaws.com/photos/465672619/medium.jpeg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
259414144,https://www.inaturalist.org/observations/259414144,https://inaturalist-open-data.s3.amazonaws.com/photos/465672734/medium.jpeg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
259414250,https://www.inaturalist.org/observations/259414250,https://inaturalist-open-data.s3.amazonaws.com/photos/465672924/medium.jpeg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
259414327,https://www.inaturalist.org/observations/259414327,https://inaturalist-open-data.s3.amazonaws.com/photos/465673106/medium.jpeg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
259501306,https://www.inaturalist.org/observations/259501306,https://static.inaturalist.org/photos/465839564/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
259501451,https://www.inaturalist.org/observations/259501451,https://static.inaturalist.org/photos/465839902/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
259537798,https://www.inaturalist.org/observations/259537798,https://inaturalist-open-data.s3.amazonaws.com/photos/465914930/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
259626942,https://www.inaturalist.org/observations/259626942,https://inaturalist-open-data.s3.amazonaws.com/photos/466092144/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
259846918,https://www.inaturalist.org/observations/259846918,https://inaturalist-open-data.s3.amazonaws.com/photos/466538624/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
259846935,https://www.inaturalist.org/observations/259846935,https://inaturalist-open-data.s3.amazonaws.com/photos/466538681/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
259847000,https://www.inaturalist.org/observations/259847000,https://inaturalist-open-data.s3.amazonaws.com/photos/466538845/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
259847116,https://www.inaturalist.org/observations/259847116,https://inaturalist-open-data.s3.amazonaws.com/photos/466539140/medium.jpeg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
260033497,https://www.inaturalist.org/observations/260033497,https://inaturalist-open-data.s3.amazonaws.com/photos/466901161/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
260125435,https://www.inaturalist.org/observations/260125435,https://inaturalist-open-data.s3.amazonaws.com/photos/467081071/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
260127952,https://www.inaturalist.org/observations/260127952,https://inaturalist-open-data.s3.amazonaws.com/photos/467087054/medium.jpeg,白颊长臂猿,Nomascus leucogenys,Northern White-cheeked Gibbon,Mammalia,74781
260130110,https://www.inaturalist.org/observations/260130110,https://static.inaturalist.org/photos/467092088/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
260140812,https://www.inaturalist.org/observations/260140812,https://inaturalist-open-data.s3.amazonaws.com/photos/467115247/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
260254137,https://www.inaturalist.org/observations/260254137,https://inaturalist-open-data.s3.amazonaws.com/photos/467339900/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
260256228,https://www.inaturalist.org/observations/260256228,https://static.inaturalist.org/photos/467345939/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
260271098,https://www.inaturalist.org/observations/260271098,https://inaturalist-open-data.s3.amazonaws.com/photos/467374722/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
260461914,https://www.inaturalist.org/observations/260461914,https://inaturalist-open-data.s3.amazonaws.com/photos/467755622/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
260680432,https://www.inaturalist.org/observations/260680432,https://inaturalist-open-data.s3.amazonaws.com/photos/468186012/medium.jpg,川金丝猴,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
260703074,https://www.inaturalist.org/observations/260703074,,Old World Monkeys,Cercopithecidae,Old World Monkeys,Mammalia,43443
260900534,https://www.inaturalist.org/observations/260900534,https://inaturalist-open-data.s3.amazonaws.com/photos/468618426/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
260918129,https://www.inaturalist.org/observations/260918129,https://static.inaturalist.org/photos/468652078/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
260928200,https://www.inaturalist.org/observations/260928200,https://inaturalist-open-data.s3.amazonaws.com/photos/468672312/medium.jpg,Macaque rhésus,Macaca mulatta,Rhesus Macaque,Mammalia,43460
260928201,https://www.inaturalist.org/observations/260928201,https://inaturalist-open-data.s3.amazonaws.com/photos/468672696/medium.jpg,Rhinopithèque de Roxellane,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
260960925,https://www.inaturalist.org/observations/260960925,https://inaturalist-open-data.s3.amazonaws.com/photos/468739822/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
260970270,https://www.inaturalist.org/observations/260970270,https://static.inaturalist.org/photos/468756311/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
261015311,https://www.inaturalist.org/observations/261015311,https://inaturalist-open-data.s3.amazonaws.com/photos/468847283/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
261108014,https://www.inaturalist.org/observations/261108014,https://inaturalist-open-data.s3.amazonaws.com/photos/469031337/medium.jpeg,白头叶猴,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
261108561,https://www.inaturalist.org/observations/261108561,https://static.inaturalist.org/photos/469032460/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
261108562,https://www.inaturalist.org/observations/261108562,https://static.inaturalist.org/photos/469032451/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
261123415,https://www.inaturalist.org/observations/261123415,https://inaturalist-open-data.s3.amazonaws.com/photos/469049553/medium.jpg,印支灰叶猴,Trachypithecus crepusculus,Indochinese Gray Langur,Mammalia,1369307
261244200,https://www.inaturalist.org/observations/261244200,https://static.inaturalist.org/photos/469302660/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
261244212,https://www.inaturalist.org/observations/261244212,https://static.inaturalist.org/photos/469302743/medium.jpg,川金丝猴,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
261423369,https://www.inaturalist.org/observations/261423369,https://inaturalist-open-data.s3.amazonaws.com/photos/469657759/medium.jpg,白头叶猴,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
261442396,https://www.inaturalist.org/observations/261442396,https://static.inaturalist.org/photos/469691973/medium.jpg,白头叶猴,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
261442399,https://www.inaturalist.org/observations/261442399,https://static.inaturalist.org/photos/469691976/medium.jpg,白头叶猴,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
261464403,https://www.inaturalist.org/observations/261464403,https://static.inaturalist.org/photos/469736679/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
261464405,https://www.inaturalist.org/observations/261464405,https://static.inaturalist.org/photos/469736678/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
261506676,https://www.inaturalist.org/observations/261506676,https://static.inaturalist.org/photos/469822211/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
261530861,https://www.inaturalist.org/observations/261530861,https://static.inaturalist.org/photos/469869916/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
261744668,https://www.inaturalist.org/observations/261744668,https://inaturalist-open-data.s3.amazonaws.com/photos/470297910/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
261745144,https://www.inaturalist.org/observations/261745144,https://inaturalist-open-data.s3.amazonaws.com/photos/470298762/medium.jpeg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
261812688,https://www.inaturalist.org/observations/261812688,https://inaturalist-open-data.s3.amazonaws.com/photos/470434519/medium.jpeg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
261934458,https://www.inaturalist.org/observations/261934458,https://static.inaturalist.org/photos/470664040/medium.jpg,白头叶猴,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
262936913,https://www.inaturalist.org/observations/262936913,https://inaturalist-open-data.s3.amazonaws.com/photos/472267981/medium.jpg,Тибетский макак,Macaca thibetana,Tibetan Macaque,Mammalia,43451
262936991,https://www.inaturalist.org/observations/262936991,https://inaturalist-open-data.s3.amazonaws.com/photos/472268634/medium.jpeg,Макаки,Macaca,Macaques,Mammalia,43444
262937052,https://www.inaturalist.org/observations/262937052,https://inaturalist-open-data.s3.amazonaws.com/photos/472269073/medium.jpeg,Тибетский макак,Macaca thibetana,Tibetan Macaque,Mammalia,43451
262938136,https://www.inaturalist.org/observations/262938136,https://inaturalist-open-data.s3.amazonaws.com/photos/472270996/medium.jpeg,Макак-резус,Macaca mulatta,Rhesus Macaque,Mammalia,43460
263252607,https://www.inaturalist.org/observations/263252607,https://inaturalist-open-data.s3.amazonaws.com/photos/472899176/medium.jpeg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
263592468,https://www.inaturalist.org/observations/263592468,https://inaturalist-open-data.s3.amazonaws.com/photos/596842244/medium.jpg,白头叶猴,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
263729458,https://www.inaturalist.org/observations/263729458,https://inaturalist-open-data.s3.amazonaws.com/photos/473834625/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
263834242,https://www.inaturalist.org/observations/263834242,https://static.inaturalist.org/photos/474037132/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
263988441,https://www.inaturalist.org/observations/263988441,https://inaturalist-open-data.s3.amazonaws.com/photos/474343136/medium.jpg,François' Lutung,Trachypithecus francoisi,François' Lutung,Mammalia,43496
263994705,https://www.inaturalist.org/observations/263994705,https://inaturalist-open-data.s3.amazonaws.com/photos/474355226/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
263994706,https://www.inaturalist.org/observations/263994706,https://inaturalist-open-data.s3.amazonaws.com/photos/474355252/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
264477581,https://www.inaturalist.org/observations/264477581,https://static.inaturalist.org/photos/474909744/medium.jpg,长尾叶猴,Semnopithecus schistaceus,Nepal Sacred Langur,Mammalia,1070741
264925476,https://www.inaturalist.org/observations/264925476,https://inaturalist-open-data.s3.amazonaws.com/photos/475775052/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
265172072,https://www.inaturalist.org/observations/265172072,https://inaturalist-open-data.s3.amazonaws.com/photos/571407227/medium.jpg,Macaques · 猕猴属 · Macaques,Macaca,Macaques,Mammalia,43444
265242194,https://www.inaturalist.org/observations/265242194,https://inaturalist-open-data.s3.amazonaws.com/photos/476397445/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
265266352,https://www.inaturalist.org/observations/265266352,https://static.inaturalist.org/photos/476448638/medium.jpg,Nomascus nasutus,Nomascus nasutus,Cao-vit Crested Gibbon,Mammalia,74782
